id,inventaris_id,polygon,lat,lng,,,,,
677,1240E,"{""type"":""Polygon"",""coordinates"":[[[112.155901895,-8.109592633],[112.155952069,-8.109605886],[112.155913792,-8.109733021],[112.155862634,-8.109715176],[112.155901895,-8.109592633]]]}",-8.10966217,112.1559076,,,,,
678,2432F,"{""type"":""Polygon"",""coordinates"":[[[112.156487853,-8.109244304],[112.156397909,-8.10921575],[112.156186602,-8.109142463],[112.156090927,-8.109109016],[112.156094231,-8.109090829],[112.156491125,-8.109228599],[112.156487853,-8.109244304]]]}",-8.10916784,112.1562884,,,,,
679,1240G,"{""type"":""Polygon"",""coordinates"":[[[112.155847168,-8.109731832],[112.155913793,-8.109754437],[112.155888808,-8.109840098],[112.155823373,-8.109822251],[112.155847168,-8.109731832]]]}",-8.10978682,112.1558681,,,,,
680,1544A,"{""type"":""Polygon"",""coordinates"":[[[112.174844705,-8.065858549],[112.174813962,-8.065848973],[112.174836139,-8.065761467],[112.175131668,-8.065837133],[112.175101616,-8.065926792],[112.174844705,-8.065858549]]]}",-8.06584393,112.1749716,,,,,
681,1648B,"{""type"":""Polygon"",""coordinates"":[[[112.175101616,-8.065926792],[112.175174258,-8.065946658],[112.175092393,-8.066174025],[112.174879445,-8.066113716],[112.174778081,-8.066088018],[112.174844705,-8.065858549],[112.175101616,-8.065926792]]]}",-8.06601547,112.1749732,,,,,
682,1590C,"{""type"":""Polygon"",""coordinates"":[[[112.174778081,-8.066088018],[112.174879445,-8.066113716],[112.174853747,-8.066192238],[112.174748504,-8.066165403],[112.174778081,-8.066088018]]]}",-8.06614009,112.1748149,,,,,
683,1590D,"{""type"":""Polygon"",""coordinates"":[[[112.174813962,-8.065848973],[112.174844705,-8.065858549],[112.174778081,-8.066088018],[112.174748504,-8.066165403],[112.174656728,-8.066136559],[112.174757617,-8.065831422],[112.174813962,-8.065848973]]]}",-8.06600034,112.1747525,,,,,
684,2435E,"{""type"":""Polygon"",""coordinates"":[[[112.175092393,-8.066174025],[112.175174258,-8.065946658],[112.175203397,-8.065865729],[112.175216484,-8.065868108],[112.175080855,-8.066260719],[112.175063483,-8.066254319],[112.175092393,-8.066174025]]]}",-8.06607328,112.1751372,,,,,
685,1545A,"{""type"":""Polygon"",""coordinates"":[[[112.175271869,-8.070772265],[112.175362229,-8.070809028],[112.175300422,-8.070936448],[112.174851894,-8.070786542],[112.174890921,-8.070688683],[112.17524414,-8.070824306],[112.175271869,-8.070772265]]]}",-8.07081506,112.1751113,,,,,
686,1545B,"{""type"":""Polygon"",""coordinates"":[[[112.175301553,-8.070558709],[112.175265861,-8.070642942],[112.175255212,-8.070661605],[112.174946061,-8.070550143],[112.174988373,-8.07044385],[112.175301553,-8.070558709]]]}",-8.0705535,112.1751229,,,,,
687,1589C,"{""type"":""Polygon"",""coordinates"":[[[112.175415053,-8.070704095],[112.175319399,-8.070666261],[112.175265861,-8.070643418],[112.175301553,-8.070559185],[112.175454552,-8.070619504],[112.175415053,-8.070704095]]]}",-8.07063171,112.1753594,,,,,
688,2399D,"{""type"":""Polygon"",""coordinates"":[[[112.175415053,-8.070704095],[112.175362229,-8.070809028],[112.175271869,-8.070772265],[112.175319399,-8.070666261],[112.175415053,-8.070704095]]]}",-8.07073748,112.1753424,,,,,
689,1758E,"{""type"":""Polygon"",""coordinates"":[[[112.174988373,-8.070444326],[112.174946062,-8.070550619],[112.174890921,-8.070688683],[112.174851894,-8.070786542],[112.174832171,-8.070778677],[112.17496865,-8.07043646],[112.174988373,-8.070444326]]]}",-8.07061144,112.1749103,,,,,
690,1540A,"{""type"":""Polygon"",""coordinates"":[[[112.165520902,-8.08204783],[112.165564332,-8.082069102],[112.16552864,-8.082144055],[112.165451308,-8.082110147],[112.165488239,-8.082046876],[112.16551472,-8.082059704],[112.165520902,-8.08204783]]]}",-8.08209264,112.1655096,,,,,
691,1541B,"{""type"":""Polygon"",""coordinates"":[[[112.165757787,-8.081394122],[112.165720686,-8.081468169],[112.165691434,-8.081526551],[112.165542491,-8.081470697],[112.165587013,-8.081376669],[112.165663844,-8.081408356],[112.165693349,-8.081342682],[112.165769016,-8.081371712],[112.165757787,-8.081394122]]]}",-8.08143614,112.1656589,,,,,
692,1542C,"{""type"":""Polygon"",""coordinates"":[[[112.165564332,-8.082069102],[112.165520902,-8.08204783],[112.165522601,-8.082044567],[112.165553744,-8.08198475],[112.165656645,-8.081815957],[112.165641952,-8.081808105],[112.16571405,-8.08166034],[112.165825409,-8.08171245],[112.165620061,-8.082100778],[112.165564332,-8.082069102]]]}",-8.08187749,112.1656743,,,,,
693,1541D,"{""type"":""Polygon"",""coordinates"":[[[112.165861339,-8.081444047],[112.165821417,-8.081516925],[112.16579519,-8.081504961],[112.165720686,-8.081468169],[112.165757787,-8.081394122],[112.165861339,-8.081444047]]]}",-8.08145582,112.1657904,,,,,
694,1647E,"{""type"":""Polygon"",""coordinates"":[[[112.16579519,-8.081504961],[112.16571405,-8.08166034],[112.165641952,-8.081808105],[112.165656645,-8.081815957],[112.165553744,-8.08198475],[112.165434298,-8.08192239],[112.165460338,-8.081872392],[112.165368967,-8.0818367],[112.165542491,-8.081470697],[112.165691434,-8.081526551],[112.165720686,-8.081468169],[112.16579519,-8.081504961]]]}",-8.0817071,112.1655712,,,,,
695,1759F,"{""type"":""Polygon"",""coordinates"":[[[112.165903693,-8.081554454],[112.165821417,-8.081516925],[112.165861339,-8.081444047],[112.165941032,-8.081477115],[112.165903693,-8.081554454]]]}",-8.08149855,112.165882,,,,,
696,1805G,"{""type"":""Polygon"",""coordinates"":[[[112.165587013,-8.081376669],[112.165542491,-8.081470697],[112.165368967,-8.0818367],[112.165264746,-8.082042285],[112.165250919,-8.082037112],[112.165564461,-8.081368467],[112.165587013,-8.081376669]]]}",-8.08168672,112.1654272,,,,,
697,1878H,"{""type"":""Polygon"",""coordinates"":[[[112.165553744,-8.08198475],[112.165522601,-8.082044567],[112.165520902,-8.08204783],[112.16551472,-8.082059704],[112.165488239,-8.082046876],[112.165437495,-8.082022298],[112.165392411,-8.082002812],[112.165434298,-8.08192239],[112.165553744,-8.08198475]]]}",-8.08199178,112.1654733,,,,,
698,1588I,"{""type"":""Polygon"",""coordinates"":[[[112.165437495,-8.082022298],[112.165406087,-8.082083688],[112.165358766,-8.082067411],[112.165392411,-8.082002812],[112.165437495,-8.082022298]]]}",-8.08204403,112.1653985,,,,,
699,1588J,"{""type"":""Polygon"",""coordinates"":[[[112.165434298,-8.08192239],[112.165392411,-8.082002812],[112.165358766,-8.082067411],[112.165353262,-8.082077977],[112.165264746,-8.082042285],[112.165368967,-8.0818367],[112.165460338,-8.081872392],[112.165434298,-8.08192239]]]}",-8.0819569,112.1653621,,,,,
700,1588K,"{""type"":""Polygon"",""coordinates"":[[[112.165821417,-8.081516925],[112.165903693,-8.081554454],[112.165825409,-8.08171245],[112.16571405,-8.08166034],[112.16579519,-8.081504961],[112.165821417,-8.081516925]]]}",-8.08160848,112.1658094,,,,,
701,1520A,"{""type"":""Polygon"",""coordinates"":[[[112.164568189,-8.091230459],[112.164494752,-8.091208225],[112.16447994,-8.091203762],[112.164533399,-8.091012763],[112.164617274,-8.091036677],[112.164568189,-8.091230459]]]}",-8.09112181,112.1645495,,,,,
702,1520B,"{""type"":""Polygon"",""coordinates"":[[[112.164388061,-8.091180949],[112.16447994,-8.091203762],[112.164494752,-8.091208225],[112.164471057,-8.091308102],[112.164306686,-8.09126294],[112.164334228,-8.091167582],[112.164388061,-8.091180949]]]}",-8.09123692,112.1644022,,,,,
703,1520C,"{""type"":""Polygon"",""coordinates"":[[[112.164388061,-8.091180949],[112.164334228,-8.091167582],[112.164307785,-8.091160707],[112.164359596,-8.090964059],[112.164436929,-8.090985475],[112.164388061,-8.091180949]]]}",-8.09107334,112.1643729,,,,,
704,1585D,"{""type"":""Polygon"",""coordinates"":[[[112.164568189,-8.091230459],[112.164543998,-8.091329377],[112.164471057,-8.091308102],[112.164494752,-8.091208225],[112.164568189,-8.091230459]]]}",-8.09126895,112.1645195,,,,,
705,1525A,"{""type"":""Polygon"",""coordinates"":[[[112.167292819,-8.1050713],[112.167278561,-8.10515155],[112.167275217,-8.105170367],[112.167256039,-8.105278314],[112.167251178,-8.105305677],[112.167155058,-8.105287705],[112.167201209,-8.105054643],[112.167292819,-8.1050713]]]}",-8.10518079,112.1672249,,,,,
706,1525B,"{""type"":""Polygon"",""coordinates"":[[[112.167118175,-8.105282046],[112.167108695,-8.105327663],[112.16709085,-8.105409041],[112.167004475,-8.105392622],[112.167126732,-8.104863811],[112.167201923,-8.104879039],[112.167118175,-8.105282046]]]}",-8.10514241,112.1671048,,,,,
707,1527C,"{""type"":""Polygon"",""coordinates"":[[[112.167607121,-8.105412864],[112.167595289,-8.1054966],[112.167503448,-8.10548328],[112.16750095,-8.105490775],[112.167202208,-8.105443305],[112.167204767,-8.105428975],[112.167220055,-8.105343367],[112.167607121,-8.105412864]]]}",-8.10542448,112.1674002,,,,,
708,1525D,"{""type"":""Polygon"",""coordinates"":[[[112.167597231,-8.105123832],[112.16768053,-8.105138206],[112.167687923,-8.105139481],[112.167708718,-8.10514307],[112.167689445,-8.105238011],[112.167275217,-8.105170367],[112.167278561,-8.10515155],[112.167292819,-8.1050713],[112.167597231,-8.105123832]]]}",-8.10515542,112.1674902,,,,,
709,1522E,"{""type"":""Polygon"",""coordinates"":[[[112.16768053,-8.105138206],[112.167597231,-8.105123832],[112.167602279,-8.105090775],[112.167609424,-8.10504399],[112.167688595,-8.105060405],[112.16768053,-8.105138206]]]}",-8.10509187,112.1676437,,,,,
710,1774F,"{""type"":""Polygon"",""coordinates"":[[[112.167689445,-8.105238011],[112.167662866,-8.105420407],[112.167607121,-8.105412864],[112.167220055,-8.105343367],[112.167153186,-8.105333937],[112.167108695,-8.105327663],[112.167118175,-8.105282046],[112.167155058,-8.105287705],[112.167251178,-8.105305677],[112.167256039,-8.105278314],[112.167275217,-8.105170367],[112.167689445,-8.105238011]]]}",-8.10529648,112.1674478,,,,,
711,1525G,"{""type"":""Polygon"",""coordinates"":[[[112.167153186,-8.105333937],[112.167220055,-8.105343367],[112.167204767,-8.105428975],[112.16709085,-8.105409041],[112.167108695,-8.105327663],[112.167153186,-8.105333937]]]}",-8.10537753,112.1671565,,,,,
712,1582H,"{""type"":""Polygon"",""coordinates"":[[[112.167609424,-8.10504399],[112.167602279,-8.105090775],[112.167555171,-8.105083251],[112.167563024,-8.105036851],[112.167609424,-8.10504399]]]}",-8.10506378,112.1675825,,,,,
713,2287I,"{""type"":""Polygon"",""coordinates"":[[[112.167624169,-8.105500972],[112.167595289,-8.1054966],[112.167607121,-8.105412864],[112.167662866,-8.105420407],[112.167654012,-8.105504927],[112.167624169,-8.105500972]]]}",-8.10545914,112.1676298,,,,,
714,2705J,"{""type"":""Polygon"",""coordinates"":[[[112.167595289,-8.1054966],[112.167624169,-8.105500972],[112.167614252,-8.105554536],[112.167486316,-8.105534676],[112.16750095,-8.105490775],[112.167503448,-8.10548328],[112.167595289,-8.1054966]]]}",-8.10551863,112.1675572,,,,,
715,1239A,"{""type"":""Polygon"",""coordinates"":[[[112.156955084,-8.110200722],[112.156947832,-8.110229729],[112.156932241,-8.110292093],[112.156730938,-8.110246407],[112.156753782,-8.110157891],[112.156955084,-8.110200722]]]}",-8.11022441,112.1568435,,,,,
716,1223B,"{""type"":""Polygon"",""coordinates"":[[[112.157053119,-8.110444516],[112.157085002,-8.110451992],[112.15706787,-8.110546219],[112.156662229,-8.110453712],[112.15669398,-8.110360304],[112.157053119,-8.110444516]]]}",-8.11045313,112.1568763,,,,,
717,1601C,"{""type"":""Polygon"",""coordinates"":[[[112.157028998,-8.110222512],[112.157138429,-8.110244861],[112.157117691,-8.110327047],[112.157079897,-8.11031995],[112.156972735,-8.110299825],[112.156986807,-8.11023851],[112.156992204,-8.110214998],[112.157028998,-8.110222512]]]}",-8.11027153,112.157055,,,,,
718,1601D,"{""type"":""Polygon"",""coordinates"":[[[112.157028998,-8.110222512],[112.156992204,-8.110214998],[112.156986807,-8.11023851],[112.156947832,-8.110229729],[112.156955084,-8.110200722],[112.156956348,-8.110196041],[112.157030511,-8.110213457],[112.157028998,-8.110222512]]]}",-8.11021664,112.1569797,,,,,
719,1806E,"{""type"":""Polygon"",""coordinates"":[[[112.156986807,-8.11023851],[112.156972735,-8.110299825],[112.157079897,-8.11031995],[112.157054546,-8.110443089],[112.156695407,-8.110358877],[112.156730938,-8.110246407],[112.156932241,-8.110292093],[112.156947832,-8.110229729],[112.156986807,-8.11023851]]]}",-8.11033922,112.1568956,,,,,
720,1246A,"{""type"":""Polygon"",""coordinates"":[[[112.154598325,-8.11833774],[112.154602109,-8.118279711],[112.154623929,-8.117999826],[112.154549204,-8.117991144],[112.154558397,-8.117902949],[112.154716573,-8.117927134],[112.154685641,-8.11834116],[112.154598325,-8.11833774]]]}",-8.11810369,112.1546474,,,,,
721,1235B,"{""type"":""Polygon"",""coordinates"":[[[112.154602299,-8.118277275],[112.154598325,-8.11833774],[112.15459509,-8.11837584],[112.154353237,-8.118348217],[112.154288854,-8.118340863],[112.154298847,-8.118244495],[112.154602299,-8.118277275]]]}",-8.11830977,112.1544469,,,,,
722,1246C,"{""type"":""Polygon"",""coordinates"":[[[112.154756842,-8.11797273],[112.154842502,-8.117980463],[112.154835364,-8.118050063],[112.154750893,-8.11804233],[112.154756842,-8.11797273]]]}",-8.11801132,112.1547964,,,,,
723,1600D,"{""type"":""Polygon"",""coordinates"":[[[112.154353237,-8.118348217],[112.154348816,-8.118375127],[112.154287197,-8.118367759],[112.154288854,-8.118340863],[112.154353237,-8.118348217]]]}",-8.1183579,112.1543196,,,,,
724,1600E,"{""type"":""Polygon"",""coordinates"":[[[112.154517211,-8.118010217],[112.154561945,-8.118013072],[112.154557185,-8.11807589],[112.154514355,-8.118073035],[112.154517211,-8.118010217]]]}",-8.11804283,112.1545377,,,,,
725,1600F,"{""type"":""Polygon"",""coordinates"":[[[112.154712822,-8.118253507],[112.154717581,-8.118163087],[112.154790155,-8.118168441],[112.154787338,-8.118256885],[112.154712822,-8.118253507]]]}",-8.11821066,112.1547518,,,,,
726,1524A,"{""type"":""Polygon"",""coordinates"":[[[112.164892304,-8.102592577],[112.164949411,-8.102602095],[112.164930375,-8.102710598],[112.164791415,-8.102683948],[112.164814258,-8.102579252],[112.164892304,-8.102592577]]]}",-8.10264435,112.1648716,,,,,
727,1524B,"{""type"":""Polygon"",""coordinates"":[[[112.164863751,-8.102326077],[112.16493974,-8.102340628],[112.164892304,-8.102592577],[112.164814258,-8.102579252],[112.164863751,-8.102326077]]]}",-8.10246011,112.1648774,,,,,
728,1524D,"{""type"":""Polygon"",""coordinates"":[[[112.164930375,-8.102710598],[112.164949411,-8.102602095],[112.164970157,-8.102605452],[112.16495237,-8.102714354],[112.164930375,-8.102710598]]]}",-8.10265867,112.1649505,,,,,
729,1533A,"{""type"":""Polygon"",""coordinates"":[[[112.182158829,-8.06618773],[112.182238779,-8.066216283],[112.182147408,-8.066482783],[112.18206365,-8.066456134],[112.182158829,-8.06618773]]]}",-8.06633647,112.1821518,,,,,
730,1592B,"{""type"":""Polygon"",""coordinates"":[[[112.181907082,-8.066254355],[112.181944202,-8.06612872],[112.182023898,-8.066152237],[112.181985605,-8.066275771],[112.181907082,-8.066254355]]]}",-8.06620253,112.1819652,,,,,
731,1533C,"{""type"":""Polygon"",""coordinates"":[[[112.181838078,-8.066410638],[112.182046518,-8.066473266],[112.182016062,-8.066570348],[112.181806669,-8.066511337],[112.181838078,-8.066410638]]]}",-8.06649121,112.1819262,,,,,
732,1592D,"{""type"":""Polygon"",""coordinates"":[[[112.181885667,-8.066297185],[112.181974183,-8.066325739],[112.181942774,-8.066421393],[112.181858541,-8.06639855],[112.181885667,-8.066297185]]]}",-8.06636011,112.1819152,,,,,
733,2423E,"{""type"":""Polygon"",""coordinates"":[[[112.182016062,-8.066570348],[112.181996193,-8.06663142],[112.181915292,-8.066608578],[112.181935027,-8.06654751],[112.182016062,-8.066570348]]]}",-8.06658946,112.1819657,,,,,
734,1533F,"{""type"":""Polygon"",""coordinates"":[[[112.181971643,-8.066049491],[112.182266696,-8.066128488],[112.182261873,-8.066147092],[112.181965092,-8.066066503],[112.181971643,-8.066049491]]]}",-8.06609829,112.1821178,,,,,
735,2714G,"{""type"":""Polygon"",""coordinates"":[[[112.181886852,-8.066533934],[112.181872125,-8.066578335],[112.18179262,-8.06656015],[112.181806669,-8.066511337],[112.181886852,-8.066533934]]]}",-8.0665457,112.181839,,,,,
736,1234A,"{""type"":""Polygon"",""coordinates"":[[[112.144119406,-8.101777816],[112.144208777,-8.101792406],[112.144134089,-8.102249889],[112.144044718,-8.102235298],[112.144119406,-8.101777816]]]}",-8.10201385,112.1441268,,,,,
737,1234C,"{""type"":""Polygon"",""coordinates"":[[[112.144025091,-8.102302284],[112.144107371,-8.102318915],[112.144068433,-8.102511554],[112.14380003,-8.102457302],[112.143838968,-8.102264663],[112.14391765,-8.102280567],[112.143896159,-8.102386895],[112.144003598,-8.102408612],[112.144025091,-8.102302284]]]}",-8.10240045,112.1439517,,,,,
738,1596D,"{""type"":""Polygon"",""coordinates"":[[[112.144106871,-8.101854598],[112.144093646,-8.101935606],[112.143973194,-8.101915942],[112.143986419,-8.101834933],[112.144106871,-8.101854598]]]}",-8.10188527,112.14404,,,,,
739,2390E,"{""type"":""Polygon"",""coordinates"":[[[112.144020508,-8.102324956],[112.144007914,-8.102387264],[112.143958856,-8.102377348],[112.14397145,-8.102315041],[112.144020508,-8.102324956]]]}",-8.10235115,112.1439897,,,,,
740,1234B,"{""type"":""Polygon"",""coordinates"":[[[112.143986419,-8.101834933],[112.143925002,-8.102211131],[112.143835743,-8.102196559],[112.143897161,-8.101820361],[112.143986419,-8.101834933]]]}",-8.10201575,112.1439111,,,,,
741,1780A,"{""type"":""Polygon"",""coordinates"":[[[112.151714746,-8.101115846],[112.151934489,-8.101157665],[112.151909625,-8.101266465],[112.151995166,-8.101284966],[112.151965423,-8.101390852],[112.151673939,-8.101315898],[112.151714746,-8.101115846]]]}",-8.10125426,112.1518259,,,,,
742,1755C,"{""type"":""Polygon"",""coordinates"":[[[112.151983566,-8.101207752],[112.151994424,-8.10116496],[112.1520378,-8.101173783],[112.152029789,-8.101215737],[112.151983566,-8.101207752]]]}",-8.10119074,112.1520112,,,,,
743,1779D,"{""type"":""Polygon"",""coordinates"":[[[112.152068967,-8.10118093],[112.152086813,-8.101185212],[112.152016083,-8.101407633],[112.151988957,-8.101425479],[112.151663447,-8.101351239],[112.151669158,-8.101333393],[112.151994668,-8.101409775],[112.152068967,-8.10118093]]]}",-8.1013448,112.1519204,,,,,
744,1780E,"{""type"":""Polygon"",""coordinates"":[[[112.151994424,-8.10116496],[112.151983566,-8.101207752],[112.15193788,-8.101201327],[112.151951899,-8.101138862],[112.151998729,-8.101145812],[112.151994424,-8.10116496]]]}",-8.1011733,112.1519681,,,,,
745,1227A,"{""type"":""Polygon"",""coordinates"":[[[112.140120972,-8.095087234],[112.140448421,-8.095232826],[112.140405328,-8.095325028],[112.140085747,-8.09517003],[112.140120972,-8.095087234]]]}",-8.09520526,112.1402685,,,,,
746,1605C,"{""type"":""Polygon"",""coordinates"":[[[112.14006379,-8.095221639],[112.140000737,-8.095190172],[112.139974432,-8.095178245],[112.140072214,-8.094958447],[112.140159663,-8.094996293],[112.14006379,-8.095221639]]]}",-8.0950893,112.1400674,,,,,
747,1605D,"{""type"":""Polygon"",""coordinates"":[[[112.140378836,-8.095507348],[112.140370321,-8.095533848],[112.140264435,-8.095491018],[112.14027397,-8.095465317],[112.140378836,-8.095507348]]]}",-8.09549945,112.140322,,,,,
748,1628E,"{""type"":""Polygon"",""coordinates"":[[[112.140181154,-8.094989427],[112.140529507,-8.095136002],[112.140542832,-8.095177881],[112.140415293,-8.09555098],[112.140396496,-8.095542176],[112.140517848,-8.095180498],[112.14050714,-8.095149565],[112.140175205,-8.095003228],[112.140181154,-8.094989427]]]}",-8.09522852,112.1404261,,,,,
749,2709F,"{""type"":""Polygon"",""coordinates"":[[[112.140378836,-8.095507348],[112.14027397,-8.095465317],[112.140291799,-8.095417254],[112.140394955,-8.095457186],[112.140378836,-8.095507348]]]}",-8.09546195,112.1403351,,,,,
750,2710G,"{""type"":""Polygon"",""coordinates"":[[[112.140196787,-8.095348595],[112.140297438,-8.095399278],[112.140291799,-8.095417254],[112.140189649,-8.095365727],[112.140196787,-8.095348595]]]}",-8.09538275,112.140244,,,,,
751,1243B,"{""type"":""Polygon"",""coordinates"":[[[112.140258019,-8.095379428],[112.140196787,-8.095348595],[112.140189649,-8.095365727],[112.140150643,-8.095345075],[112.140144218,-8.095359352],[112.139962162,-8.095264123],[112.140000737,-8.095190172],[112.140186454,-8.095282852],[112.140190617,-8.095272145],[112.140289427,-8.095320914],[112.140258019,-8.095379428]]]}",-8.09529104,112.1401195,,,,,
752,1300A,"{""type"":""Polygon"",""coordinates"":[[[112.163703093,-8.126795078],[112.164259174,-8.126839574],[112.16425116,-8.126940188],[112.163694765,-8.126896681],[112.163703093,-8.126795078]]]}",-8.12686785,112.1639766,,,,,
753,1580B,"{""type"":""Polygon"",""coordinates"":[[[112.163792585,-8.126570814],[112.164352234,-8.126615072],[112.164346524,-8.126706443],[112.163785447,-8.126660758],[112.163792585,-8.126570814]]]}",-8.12663835,112.1640699,,,,,
754,2393C,"{""type"":""Polygon"",""coordinates"":[[[112.163792585,-8.126570814],[112.163788054,-8.126627901],[112.16373405,-8.126625066],[112.163738333,-8.126567959],[112.163792585,-8.126570814]]]}",-8.12659791,112.1637633,,,,,
755,1580D,"{""type"":""Polygon"",""coordinates"":[[[112.164383467,-8.126691603],[112.164386499,-8.126619355],[112.164469946,-8.12662478],[112.164465996,-8.126698543],[112.164427901,-8.126695021],[112.164383467,-8.126691603]]]}",-8.12665844,112.1644266,,,,,
756,1580E,"{""type"":""Polygon"",""coordinates"":[[[112.164347624,-8.126688845],[112.164427901,-8.126695021],[112.164419335,-8.12686206],[112.164336529,-8.126857777],[112.164346524,-8.126706443],[112.164347624,-8.126688845]]]}",-8.12677634,112.1643828,,,,,
757,1507A,"{""type"":""Polygon"",""coordinates"":[[[112.1502585,-8.124253849],[112.150356057,-8.124284782],[112.150729632,-8.124414463],[112.150692751,-8.124507262],[112.150229946,-8.124345458],[112.1502585,-8.124253849]]]}",-8.12437996,112.1504789,,,,,
758,1577B,"{""type"":""Polygon"",""coordinates"":[[[112.150821241,-8.1243407],[112.150911662,-8.124370443],[112.150870021,-8.124500123],[112.15078198,-8.12446919],[112.150821241,-8.1243407]]]}",-8.12441993,112.1508464,,,,,
759,1577C,"{""type"":""Polygon"",""coordinates"":[[[112.150284673,-8.124178896],[112.150381952,-8.124213184],[112.150356057,-8.124284782],[112.1502585,-8.124253849],[112.150284673,-8.124178896]]]}",-8.12423251,112.15032,,,,,
760,1577D,"{""type"":""Polygon"",""coordinates"":[[[112.150709634,-8.124464781],[112.150801016,-8.124495364],[112.150784653,-8.124538318],[112.150692751,-8.124507262],[112.150709634,-8.124464781]]]}",-8.12450147,112.1507471,,,,,
761,1303A,"{""type"":""Polygon"",""coordinates"":[[[112.157069197,-8.123936994],[112.157163905,-8.123973105],[112.157056347,-8.124232523],[112.15697028,-8.124200685],[112.157069197,-8.123936994]]]}",-8.12408365,112.1570658,,,,,
762,1576B,"{""type"":""Polygon"",""coordinates"":[[[112.157062058,-8.123594352],[112.157146291,-8.12362005],[112.15709204,-8.123748541],[112.157013517,-8.123719987],[112.157062058,-8.123594352]]]}",-8.12367028,112.1570789,,,,,
763,1303C,"{""type"":""Polygon"",""coordinates"":[[[112.157233379,-8.123528679],[112.157194832,-8.123615767],[112.157148333,-8.123597071],[112.157056347,-8.123560087],[112.157087756,-8.123471571],[112.157233379,-8.123528679]]]}",-8.12354375,112.1571434,,,,,
764,1576D,"{""type"":""Polygon"",""coordinates"":[[[112.157184838,-8.123631471],[112.157290702,-8.123664772],[112.157170508,-8.123955955],[112.157076335,-8.123917007],[112.157184838,-8.123631471]]]}",-8.12379041,112.1571816,,,,,
765,1657E,"{""type"":""Polygon"",""coordinates"":[[[112.15687863,-8.124166968],[112.157056824,-8.124232523],[112.157296673,-8.123651459],[112.157331819,-8.123563552],[112.157356492,-8.123572214],[112.157070368,-8.124261204],[112.157061802,-8.124271673],[112.156867638,-8.124197434],[112.15687863,-8.124166968]]]}",-8.1239908,112.1571404,,,,,
766,2728F,"{""type"":""Polygon"",""coordinates"":[[[112.157194832,-8.123615767],[112.157233379,-8.123528679],[112.157331819,-8.123563552],[112.157296197,-8.123651459],[112.157194832,-8.123615767]]]}",-8.12392226,112.1570183,,,,,
767,1576G,"{""type"":""Polygon"",""coordinates"":[[[112.162785988,-8.115359536],[112.162810938,-8.115303695],[112.162825963,-8.115270068],[112.163114353,-8.115370006],[112.163080089,-8.11545757],[112.162785988,-8.115359536]]]}",-8.12359007,112.157264,,,,,
768,1579A,"{""type"":""Polygon"",""coordinates"":[[[112.162810938,-8.115303695],[112.162785988,-8.115359536],[112.16271746,-8.115526099],[112.162630379,-8.115497879],[112.162614666,-8.115492786],[112.1627127,-8.115268165],[112.162810938,-8.115303695]]]}",-8.11536409,112.1629506,,,,,
769,1579B,"{""type"":""Polygon"",""coordinates"":[[[112.16271746,-8.115526099],[112.162863082,-8.115572735],[112.162837701,-8.115654375],[112.162752971,-8.115629509],[112.162600469,-8.115584752],[112.162630379,-8.115497879],[112.16271746,-8.115526099]]]}",-8.11539824,112.1627132,,,,,
770,1579C,"{""type"":""Polygon"",""coordinates"":[[[112.162837701,-8.115654375],[112.162822838,-8.115696491],[112.162735749,-8.115673649],[112.162752971,-8.115629509],[112.162837701,-8.115654375]]]}",-8.11557713,112.1627315,,,,,
771,2420E,"{""type"":""Polygon"",""coordinates"":[[[112.162825963,-8.115270068],[112.162810938,-8.115303695],[112.1627127,-8.115268165],[112.162728611,-8.115234638],[112.162825963,-8.115270068]]]}",-8.11566345,112.1627869,,,,,
772,1579F,"{""type"":""Polygon"",""coordinates"":[[[112.16643431,-8.110014388],[112.166749265,-8.110059896],[112.16673598,-8.110151847],[112.166420857,-8.110107501],[112.16643431,-8.110014388]]]}",-8.11526915,112.1627695,,,,,
773,1578A,"{""type"":""Polygon"",""coordinates"":[[[112.166776456,-8.110067789],[112.166847956,-8.110076338],[112.166821898,-8.11029428],[112.166750398,-8.110285731],[112.166776456,-8.110067789]]]}",-8.11008336,112.1665848,,,,,
774,1578B,"{""type"":""Polygon"",""coordinates"":[[[112.166821898,-8.11029428],[112.166810405,-8.110390405],[112.166544779,-8.110358646],[112.166556272,-8.11026252],[112.166750398,-8.110285731],[112.166821898,-8.11029428]]]}",-8.11018103,112.1667992,,,,,
775,1578C,"{""type"":""Polygon"",""coordinates"":[[[112.166512494,-8.110140047],[112.166621,-8.110152675],[112.16661621,-8.110193889],[112.166507704,-8.11018126],[112.166512494,-8.110140047]]]}",-8.11032646,112.1666833,,,,,
776,2703D,"{""type"":""Polygon"",""coordinates"":[[[112.176708811,-8.112221535],[112.176712381,-8.112182274],[112.176549387,-8.112159669],[112.176563664,-8.112070439],[112.17680518,-8.1121097],[112.176788523,-8.112229863],[112.176708811,-8.112221535]]]}",-8.11016697,112.1665644,,,,,
777,1298A,"{""type"":""Polygon"",""coordinates"":[[[112.176707514,-8.112235526],[112.176782574,-8.11224414],[112.176774382,-8.112320945],[112.176700962,-8.112314152],[112.176707514,-8.112235526]]]}",-8.11214241,112.1766859,,,,,
